AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;SG_UF_PROGRAMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;ANO_INICIO_PROGRAMA;AN_INICIO_CURSO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA;DS_CLIENTELA_QUADRIENAL_2017
2016;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010063P6;CIÊNCIA DA INFORMAÇÃO;POSTGRADUATE PROGRAM IN INFORMATION SCIENCE;RJ;MESTRADO/DOUTORADO;4;2009;2009/2014;NÃO;NA;EM FUNCIONAMENTO;21AUG2013:00:00:00;122362;58366;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010064P2;CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE;APPLIED SCIENCES TO HEALTH PRODUCTS;RJ;MESTRADO/DOUTORADO;4;2009;2009/2013;NÃO;NA;EM FUNCIONAMENTO;04MAR2013:00:00:00;122314;58345;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010067P1;ENFERMAGEM;SCIENCES HEALTH CARE;RJ;MESTRADO/DOUTORADO;4;2009;2009/2014;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;123725;59616;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010068P8;ENGENHARIA QUÍMICA;GRADUATE IN CHEMICAL ENGINEERING;RJ;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;121746;57803;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;INSPEÇÃO DE PRODUTOS DE ORIGEM ANIMAL;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010069P4;HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL;HYGIENE, INSPECTION AND TECHNOLOGY OF FOOD ANIMAL;RJ;MESTRADO PROFISSIONAL;4;2009;2009;NÃO;NA;EM FUNCIONAMENTO;08MAY2013:00:00:00;123141;59091;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010071P9;JUSTIÇA ADMINISTRATIVA;PROFESSIONAL MASTER¿S DEGREE PROGRAM IN ADMINISTRATIVE JUSTICE;RJ;MESTRADO PROFISSIONAL;4;2010;2010;NÃO;NA;EM FUNCIONAMENTO;05MAY2010:00:00:00;122743;58746;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;VOLTA REDONDA;ACADÊMICO;31003010072P5;MODELAGEM COMPUTACIONAL EM CIÊNCIA E TECNOLOGIA;COMPUTATIONAL MODELING IN SCIENCE AND TECNOLOGY;RJ;MESTRADO;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;16DEC2009:00:00:00;122408;58432;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010073P1;ESTUDOS DE LINGUAGEM;LANGUAGE STUDIES;RJ;MESTRADO/DOUTORADO;5;2010;2010/2010;NÃO;NA;EM FUNCIONAMENTO;19NOV2009:00:00:00;122018;58048;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010074P8;ESTUDOS DE LITERATURA;LITERARY STUDIES;RJ;MESTRADO/DOUTORADO;5;2010;2010/2010;NÃO;NA;EM FUNCIONAMENTO;19NOV2009:00:00:00;119722;55932;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010075P4;SOCIOLOGIA;THE MASTER'S PROGRAM IN SOCIOLOGY;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;09SEP2013:00:00:00;121063;57151;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;SAÚDE MATERNO-INFANTIL;NÃO SE APLICA;16;MEDICINA II;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010076P0;SAÚDE MATERNO-INFANTIL;PROFESSIONAL MASTER'S IN MATERNAL AND CHILD HEALTH;RJ;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;23SEP2013:00:00:00;112068;49006;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;VOLTA REDONDA;ACADÊMICO;31003010077P7;ENGENHARIA MECÂNICA - VOLTA REDONDA;MECHANICAL ENGINEERING GRADUATE PROGRAM;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;11JAN2011:00:00:00;122806;58803;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010078P3;ADMINISTRAÇÃO;POST-GRADUATE PROGRAM IN ADMINISTARTION;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;26FEB2014:00:00:00;122553;58574;AVALIAÇÃO
2016;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010079P0;CIÊNCIAS E BIOTECNOLOGIA;POST-GRADUATE PROGRAM IN SCIENCES AND BIOTECHNOLOGY;RJ;MESTRADO/DOUTORADO;4;2011;2011/2011;NÃO;NA;EM FUNCIONAMENTO;17JUN2013:00:00:00;122782;58784;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO PÚBLICO;DIREITO CONSTITUCIONAL;26;DIREITO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010080P8;DIREITO CONSTITUCIONAL;POST-GRADUATION PROGRAM IN CONSTITUTIONAL LAW;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;03APR2012:00:00:00;123330;59275;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010081P4;FILOSOFIA;GRADUATE PROGRAM IN PHILOSOPHY;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;22OCT2013:00:00:00;124728;60442;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010082P0;ADMINISTRAÇÃO E GESTÃO DA ASSISTÊNCIA FARMACÊUTICA;PHARMACEUTICAL ASSISTANCE MANAGEMENT;RJ;MESTRADO PROFISSIONAL;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;12JUN2013:00:00:00;122704;58708;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010083P7;ENSINO NA SAÚDE:FORMAÇÃO DOCENTE INTERDISCIPLINAR PARA O SUS;EDUCATION IN HEALTH: INTERDISCIPLINARY TRAINING TEACHERS FOR SUS;RJ;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;09NOV2011:00:00:00;123022;58939;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010084P3;SERVIÇO SOCIAL E DESENVOLVIMENTO REGIONAL;PROGRAMME POSTGRADUATE ACADEMIC MASTER IN SOCIAL WORK AND REGIONAL DEVELOPMENT;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;29OCT2012:00:00:00;123900;59793;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010085P0;ENSINO DE CIÊNCIAS DA NATUREZA;POSTGRADUATE PROGRAM IN NATURAL SCIENCES LEARNING;RJ;MESTRADO PROFISSIONAL;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;03MAY2013:00:00:00;122679;58679;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;RIO DAS OSTRAS;PROFISSIONAL;31003010086P6;ENGENHARIA DE PRODUÇÃO E SISTEMAS COMPUTACIONAIS;INDUSTRIAL ENGINEERING AND COMPUTATIONAL SYSTEMS;RJ;MESTRADO PROFISSIONAL;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;10JUN2013:00:00:00;122591;58592;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010087P2;MONTAGEM INDUSTRIAL;PROFESSIONAL MASTER IN INDUSTRIAL CONSTRUCTION;RJ;MESTRADO PROFISSIONAL;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;22MAY2013:00:00:00;122621;58622;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010088P9;MÍDIA E COTIDIANO;MEDIA AND EVERYDAY;RJ;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;08MAY2013:00:00:00;122778;58760;AVALIAÇÃO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010089P5;ENGENHARIA DE BIOSSISTEMAS;BIOSYSTEMS ENGINEERING;RJ;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;07JUN2013:00:00:00;123992;59872;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010090P3;CULTURA E TERRITORIALIDADES;CULTURE AND TERRITORY;RJ;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;08MAY2013:00:00:00;122716;58693;AVALIAÇÃO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;VOLTA REDONDA;ACADÊMICO;31003010091P0;TECNOLOGIA AMBIENTAL;ENVIRONMENTAL TECHNOLOGY;RJ;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;08MAY2013:00:00:00;121842;57875;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;VOLTA REDONDA;PROFISSIONAL;31003010092P6;ADMINISTRAÇÃO;BUSINESS ADMINISTRATION;RJ;MESTRADO PROFISSIONAL;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;06JAN2014:00:00:00;122788;58789;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;PROFISSIONAL;31003010093P2;DIVERSIDADE E INCLUSÃO;DIVERSITY AND INCLUSION;RJ;MESTRADO PROFISSIONAL;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;21AUG2013:00:00:00;122610;58614;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NOVA FRIBURGO;ACADÊMICO;31003010094P9;ODONTOLOGIA;MASTER IN SCIENCE IN DENTISTRY;RJ;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;21AUG2013:00:00:00;120066;56207;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31003010095P5;GEOGRAFIA;POSTGRADUATE PROGRAMME ON GEOGRAPHY;RJ;MESTRADO;3;2014;2014;NÃO;NA;EM FUNCIONAMENTO;07FEB2014:00:00:00;122728;58725;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA DOS ÓRGÃOS E SISTEMAS;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010096P1;CIÊNCIAS BIOMÉDICAS (FISIOLOGIA E FARMACOLOGIA);BIOMEDICAL SCIENCES (PHYSIOLOGY AND PHARMACOLOGY);RJ;MESTRADO/DOUTORADO;4;2014;2014/2014;NÃO;NA;EM FUNCIONAMENTO;14FEB2014:00:00:00;121995;58026;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010097P8;SISTEMAS DE GESTÃO SUSTENTÁVEIS;DOCTORAL PROGRAM IN SUSTAINABLE MANAGEMENT SYSTEMS;RJ;DOUTORADO;4;2014;2014;NÃO;NA;EM FUNCIONAMENTO;14FEB2014:00:00:00;121763;57796;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;VOLTA REDONDA;PROFISSIONAL;31003010098P4;ENGENHARIA DE PRODUÇÃO;POST GRADUATION IN PRODUCTION ENGINEERING;RJ;MESTRADO PROFISSIONAL;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;17SEP2014:00:00:00;110232;47405;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SANTO ANTÔNIO DE PÁDUA;ACADÊMICO;31003010156P4;ENSINO;TEACHING;RJ;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;14APR2015:00:00:00;122343;58354;ACOMPANHAMENTO
2016;CIÊNCIAS SOCIAIS APLICADAS;TURISMO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010157P0;TURISMO;TOURISM;RJ;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;31JUL2015:00:00:00;122107;58131;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;NITERÓI;ACADÊMICO;31003010158P7;JUSTIÇA ADMINISTRATIVA;DOCTOR OF PHILOSOPHY IN ADMINISTRATIVE JUSTICE;RJ;DOUTORADO;4;2016;2016;NÃO;NA;EM FUNCIONAMENTO;02MAY2016:00:00:00;124081;59949;ACOMPANHAMENTO
2016;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31003010170P7;DESENVOLVIMENTO REGIONAL, AMBIENTE E POLÍTICAS PÚBLICAS;REGIONAL DEVELOPMENT, ENVIRONMENT AND PUBLIC POLICIES;RJ;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;09AUG2016:00:00:00;121718;57716;ACOMPANHAMENTO
2016;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016001P3;BIOCIÊNCIAS;BIOSCIENCE GRADUATION PROGRAM;RJ;MESTRADO/DOUTORADO;6;1975;1975/1994;NÃO;NA;EM FUNCIONAMENTO;06MAR2013:00:00:00;122614;58618;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016004P2;SAÚDE COLETIVA;POST GRADUATE PROGRAM IN PUBLIC HEALTH;RJ;MESTRADO/DOUTORADO;7;1974;1974/1990;NÃO;NA;EM FUNCIONAMENTO;22NOV2013:00:00:00;122688;58688;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016006P5;EDUCAÇÃO;THE GRADUATE PROGRAM IN EDUCATION;RJ;MESTRADO/DOUTORADO;7;1979;1979/2002;NÃO;NA;EM FUNCIONAMENTO;20FEB2013:00:00:00;123914;59827;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016008P8;ODONTOLOGIA;MASTER AND PHD PROGRAMMS IN ODONTOLOGY;RJ;MESTRADO/DOUTORADO;5;1982;1982/1998;NÃO;NA;EM FUNCIONAMENTO;15MAR2013:00:00:00;123179;59109;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA BRASILEIRA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016009P4;LETRAS;LETTERS;RJ;MESTRADO/DOUTORADO;4;1988;1988/1993;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;119696;55945;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016013P1;PSICOLOGIA SOCIAL;SOCIAL PSYCHOLOGY;RJ;MESTRADO/DOUTORADO;5;1991;1991/2001;NÃO;NA;EM FUNCIONAMENTO;01JUL2013:00:00:00;124003;59903;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016015P4;DIREITO;GRADUATE SCHOOL OF LAW;RJ;MESTRADO/DOUTORADO;4;1991;1991/1995;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;123976;59856;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31004016016P0;FILOSOFIA;GRADUATE PROGRAM IN PHILOSOPHY;RJ;MESTRADO/DOUTORADO;5;1992;1992/1998;NÃO;NA;EM FUNCIONAMENTO;15JAN2014:00:00:00;120578;56689;AVALIAÇÃO
